census_tract,rm_no,tract_population,minority_pct,rm_no_per1000,geo_id,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
04013116718,5,2719,41.89,1.8389113644722326,1400000US04013116718,"Census Tract 1167.18, Maricopa County, Arizona",2754.0,611.0,604.0,22.18591140159768,21.931735657225854
04013610200,14,7637,18.95,1.8331805682859763,,,,,,,
04013104219,6,3281,30.97,1.8287107589149652,1400000US04013104219,"Census Tract 1042.19, Maricopa County, Arizona",3968.0,665.0,249.0,16.759072580645164,6.275201612903227
04021001708,11,6043,30.86,1.820287936455403,,,,,,,
04021000201,9,5033,14.13,1.7881978939002583,1400000US04021000201,"Census Tract 2.01, Pinal County, Arizona",5903.0,436.0,0.0,7.386074877181094,0.0
04019004119,11,6172,22.63,1.7822423849643552,,,,,,,
04013106200,6,3370,14.27,1.7804154302670623,1400000US04013106200,"Census Tract 1062, Maricopa County, Arizona",3324.0,420.0,32.0,12.63537906137184,0.9626955475330927
04013111100,7,3943,25.16,1.775297996449404,1400000US04013111100,"Census Tract 1111, Maricopa County, Arizona",4655.0,615.0,231.0,13.211600429645543,4.962406015037594
04013216819,11,6252,5.01,1.7594369801663468,1400000US04013216819,"Census Tract 2168.19, Maricopa County, Arizona",6497.0,209.0,403.0,3.216869324303525,6.202862859781438
04013216822,7,3999,11.88,1.7504376094023506,1400000US04013216822,"Census Tract 2168.22, Maricopa County, Arizona",4353.0,81.0,13.0,1.8607856650585803,0.2986446129106363
04013319403,8,4572,33.42,1.7497812773403325,1400000US04013319403,"Census Tract 3194.03, Maricopa County, Arizona",4731.0,1000.0,310.0,21.13718030014796,6.552525893045867
04015953000,10,5755,11.03,1.737619461337967,,,,,,,
04013107500,6,3453,21.66,1.737619461337967,1400000US04013107500,"Census Tract 1075, Maricopa County, Arizona",3510.0,384.0,43.0,10.94017094017094,1.225071225071225
04013216826,8,4639,9.51,1.7245095925846088,1400000US04013216826,"Census Tract 2168.26, Maricopa County, Arizona",4675.0,235.0,0.0,5.026737967914439,0.0
04019004426,5,2905,35.28,1.721170395869191,1400000US04019004426,"Census Tract 44.26, Pima County, Arizona",2697.0,918.0,85.0,34.03781979977753,3.1516499814608823
04013116708,9,5242,21.61,1.7169019458222052,1400000US04013116708,"Census Tract 1167.08, Maricopa County, Arizona",4957.0,853.0,147.0,17.207988702844464,2.9655033286261854
04013611900,5,2915,23.16,1.7152658662092624,1400000US04013611900,"Census Tract 6119, Maricopa County, Arizona",3239.0,534.0,258.0,16.48656992899043,7.965421426366162
04005001500,5,2956,14.48,1.6914749661705006,1400000US04005001500,"Census Tract 15, Coconino County, Arizona",3136.0,275.0,6.0,8.769132653061225,0.1913265306122449
04013103607,8,4748,22.47,1.6849199663016006,1400000US04013103607,"Census Tract 1036.07, Maricopa County, Arizona",4183.0,619.0,92.0,14.797991871862301,2.199378436528807
04013614300,5,2992,27.44,1.6711229946524064,1400000US04013614300,"Census Tract 6143, Maricopa County, Arizona",2824.0,172.0,0.0,6.090651558073654,0.0
04025000300,10,6005,19.45,1.6652789342214822,,,,,,,
04025001802,8,4815,31.19,1.6614745586708204,,,,,,,
04013422609,7,4240,32.62,1.650943396226415,1400000US04013422609,"Census Tract 4226.09, Maricopa County, Arizona",4259.0,716.0,102.0,16.811458088753227,2.3949283869452924
04013420602,8,4850,26.49,1.6494845360824744,1400000US04013420602,"Census Tract 4206.02, Maricopa County, Arizona",4842.0,1110.0,160.0,22.92441140024783,3.3044196612969845
04021000204,13,7928,24.58,1.639757820383451,1400000US04021000204,"Census Tract 2.04, Pinal County, Arizona",12884.0,1898.0,433.0,14.731449860291834,3.360757528717789
04013050609,8,4891,49.95,1.635657329789409,1400000US04013050609,"Census Tract 506.09, Maricopa County, Arizona",5888.0,2680.0,177.0,45.516304347826086,3.0061141304347827
04013217300,5,3062,12.38,1.6329196603527107,1400000US04013217300,"Census Tract 2173, Maricopa County, Arizona",4672.0,378.0,15.0,8.090753424657535,0.3210616438356164
04013216807,8,4937,5.91,1.6204172574437918,1400000US04013216807,"Census Tract 2168.07, Maricopa County, Arizona",5096.0,238.0,0.0,4.670329670329671,0.0
04013216843,5,3086,8.13,1.6202203499675956,1400000US04013216843,"Census Tract 2168.43, Maricopa County, Arizona",3413.0,125.0,0.0,3.66246703779666,0.0
04015950402,6,3776,11.84,1.5889830508474578,,,,,,,
