census_tract,rm_no,tract_population,minority_pct,rm_no_per1000,geo_id,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
36081033000,16,7365,98.52,2.1724372029871013,1400000US36081033000,"Census Tract 330, Queens County, New York",7254.0,450.0,6312.0,6.20347394540943,87.0140612076096
36047061600,4,1854,6.17,2.157497303128371,1400000US36047061600,"Census Tract 616, Kings County, New York",1424.0,35.0,76.0,2.457865168539326,5.337078651685393
36047038300,10,4655,80.04,2.1482277121374866,1400000US36047038300,"Census Tract 383, Kings County, New York",4737.0,259.0,3141.0,5.467595524593625,66.30778974034199
36081019200,5,2359,98.22,2.11954217888936,1400000US36081019200,"Census Tract 192, Queens County, New York",1928.0,251.0,1324.0,13.018672199170126,68.67219917012449
36005035600,5,2367,97.08,2.112378538234051,1400000US36005035600,"Census Tract 356, Bronx County, New York",2171.0,311.0,1773.0,14.32519576232151,81.66743436204514
36081050201,3,1427,99.16,2.102312543798178,1400000US36081050201,"Census Tract 502.01, Queens County, New York",1390.0,218.0,1035.0,15.683453237410072,74.46043165467626
36081053000,5,2393,99.33,2.089427496865859,1400000US36081053000,"Census Tract 530, Queens County, New York",2418.0,47.0,2309.0,1.943755169561621,95.4921422663358
36047072200,6,2896,97.06,2.071823204419889,1400000US36047072200,"Census Tract 722, Kings County, New York",3067.0,453.0,2349.0,14.770133681121617,76.5895011411803
36081027200,5,2432,98.35,2.0559210526315788,1400000US36081027200,"Census Tract 272, Queens County, New York",2050.0,420.0,1293.0,20.48780487804878,63.073170731707314
36081059600,3,1465,98.7,2.04778156996587,1400000US36081059600,"Census Tract 596, Queens County, New York",1312.0,118.0,1165.0,8.99390243902439,88.79573170731707
36081052600,4,1980,97.78,2.0202020202020203,1400000US36081052600,"Census Tract 526, Queens County, New York",2131.0,219.0,1577.0,10.27686532144533,74.00281557954013
36047029700,8,3969,92.97,2.0156210632401113,1400000US36047029700,"Census Tract 297, Kings County, New York",4412.0,143.0,3284.0,3.241160471441523,74.43336355394379
36081052800,3,1509,100.0,1.9880715705765406,1400000US36081052800,"Census Tract 528, Queens County, New York",1480.0,73.0,1181.0,4.9324324324324325,79.79729729729729
36047101800,4,2030,95.17,1.9704433497536944,1400000US36047101800,"Census Tract 1018, Kings County, New York",2228.0,193.0,1720.0,8.662477558348295,77.19928186714542
36047072400,4,2038,98.17,1.9627085377821392,1400000US36047072400,"Census Tract 724, Kings County, New York",1883.0,55.0,1749.0,2.9208709506107278,92.88369622942113
36047087200,6,3128,95.78,1.9181585677749362,1400000US36047087200,"Census Tract 872, Kings County, New York",2836.0,164.0,2260.0,5.782792665726375,79.68970380818054
36081111300,5,2611,52.71,1.9149751053236308,1400000US36081111300,"Census Tract 1113, Queens County, New York",2634.0,410.0,14.0,15.565679574791192,0.5315110098709187
36047086600,6,3175,99.43,1.889763779527559,1400000US36047086600,"Census Tract 866, Kings County, New York",3106.0,420.0,2417.0,13.522215067611077,77.81712813908564
36047093800,5,2662,97.48,1.8782870022539444,1400000US36047093800,"Census Tract 938, Kings County, New York",2556.0,78.0,2384.0,3.051643192488263,93.27073552425665
36005038200,5,2666,97.15,1.875468867216804,1400000US36005038200,"Census Tract 382, Bronx County, New York",3017.0,676.0,2245.0,22.406363937686443,74.41166721909181
36047085000,3,1600,98.28,1.875,1400000US36047085000,"Census Tract 850, Kings County, New York",1609.0,8.0,1597.0,0.4972032318210068,99.2541951522685
36081052400,3,1626,100.0,1.8450184501845017,1400000US36081052400,"Census Tract 524, Queens County, New York",1815.0,135.0,1618.0,7.43801652892562,89.14600550964187
36047006901,3,1631,27.1,1.8393623543838136,1400000US36047006901,"Census Tract 69.01, Kings County, New York",1732.0,85.0,12.0,4.907621247113164,0.6928406466512702
36081056200,3,1655,77.51999999999998,1.8126888217522659,1400000US36081056200,"Census Tract 562, Queens County, New York",1627.0,366.0,167.0,22.49539028887523,10.264290104486786
36081060800,3,1662,100.0,1.8050541516245489,1400000US36081060800,"Census Tract 608, Queens County, New York",1568.0,50.0,1459.0,3.188775510204082,93.0484693877551
36081070300,4,2225,50.97,1.7977528089887642,1400000US36081070300,"Census Tract 703, Queens County, New York",2129.0,501.0,47.0,23.53217472992015,2.207609206200094
