census_tract,rm_no,tract_population,minority_pct,rm_no_per1000,geo_id,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
45009960400,1,1521,33.33,0.6574621959237344,1400000US45009960400,"Census Tract 9604, Bamberg County, South Carolina",1151.0,30.0,307.0,2.6064291920069502,26.672458731537795
45063021303,2,3075,2.63,0.6504065040650406,1400000US45063021303,"Census Tract 213.03, Lexington County, South Carolina",4118.0,69.0,347.0,1.6755706653715396,8.42642059252064
45019002300,1,1547,50.23,0.6464124111182935,1400000US45019002300,"Census Tract 23, Charleston County, South Carolina",1468.0,35.0,385.0,2.3841961852861036,26.22615803814714
45091061008,3,4663,21.12,0.6433626420759169,1400000US45091061008,"Census Tract 610.08, York County, South Carolina",8661.0,771.0,946.0,8.901974367855905,10.92252626717469
45019002801,3,4666,18.09,0.6429489927132448,1400000US45019002801,"Census Tract 28.01, Charleston County, South Carolina",5085.0,129.0,819.0,2.5368731563421827,16.10619469026549
45091061802,3,4788,12.11,0.6265664160401002,1400000US45091061802,"Census Tract 618.02, York County, South Carolina",4942.0,378.0,290.0,7.64872521246459,5.868069607446378
45053950201,3,4813,33.43,0.6233118637024725,1400000US45053950201,"Census Tract 9502.01, Jasper County, South Carolina",7047.0,640.0,1455.0,9.08187881367958,20.64708386547467
45051050200,1,1618,4.26,0.6180469715698392,1400000US45051050200,"Census Tract 502, Horry County, South Carolina",1906.0,194.0,5.0,10.178384050367262,0.26232948583420773
45045002904,3,4867,47.15,0.6163961372508733,1400000US45045002904,"Census Tract 29.04, Greenville County, South Carolina",6213.0,331.0,2076.0,5.327539031063899,33.41380975374215
45015020806,2,3269,39.16,0.611807892321811,1400000US45015020806,"Census Tract 208.06, Berkeley County, South Carolina",3632.0,568.0,1081.0,15.638766519823788,29.76321585903084
45035010504,4,6739,38.33,0.5935598753524262,,,,,,,
45019003000,2,3388,3.07,0.5903187721369539,1400000US45019003000,"Census Tract 30, Charleston County, South Carolina",3635.0,77.0,2.0,2.1182943603851445,0.055020632737276476
45043920501,3,5209,5.72,0.5759262814359762,,,,,,,
45019002105,1,1749,2.57,0.5717552887364208,1400000US45019002105,"Census Tract 21.05, Charleston County, South Carolina",1978.0,11.0,10.0,0.5561172901921132,0.5055611729019212
45073030402,1,1768,20.25,0.5656108597285069,1400000US45073030402,"Census Tract 304.02, Oconee County, South Carolina",2609.0,185.0,0.0,7.090839402069758,0.0
45073030200,3,5314,3.42,0.5645464809936018,,,,,,,
45019004609,4,7120,23.31,0.5617977528089888,1400000US45019004609,"Census Tract 46.09, Charleston County, South Carolina",8885.0,89.0,1372.0,1.0016882386043895,15.441755768148566
45083021403,2,3571,45.76,0.5600672080649678,1400000US45083021403,"Census Tract 214.03, Spartanburg County, South Carolina",4096.0,512.0,2075.0,12.5,50.6591796875
45091061007,4,7176,36.26,0.5574136008918618,1400000US45091061007,"Census Tract 610.07, York County, South Carolina",7763.0,1230.0,1057.0,15.844390055390958,13.615870153291254
45013002106,5,9043,33.76,0.5529138560212319,1400000US45013002106,"Census Tract 21.06, Beaufort County, South Carolina",10442.0,949.0,772.0,9.0882972610611,7.3932196897146145
45091060402,1,1815,81.59999999999998,0.5509641873278236,1400000US45091060402,"Census Tract 604.02, York County, South Carolina",2680.0,42.0,1892.0,1.5671641791044775,70.59701492537313
45035010606,1,1852,25.65,0.5399568034557236,1400000US45035010606,"Census Tract 106.06, Dorchester County, South Carolina",2007.0,71.0,252.0,3.537618335824614,12.556053811659194
45051050402,1,1866,5.57,0.5359056806002144,1400000US45051050402,"Census Tract 504.02, Horry County, South Carolina",2300.0,29.0,30.0,1.2608695652173914,1.3043478260869565
45083023301,1,1866,18.81,0.5359056806002144,1400000US45083023301,"Census Tract 233.01, Spartanburg County, South Carolina",2079.0,78.0,122.0,3.751803751803752,5.868205868205869
45047970900,1,1889,36.05,0.5293806246691372,1400000US45047970900,"Census Tract 9709, Greenwood County, South Carolina",2115.0,128.0,568.0,6.052009456264775,26.85579196217494
45051070400,3,5725,69.57,0.5240174672489083,1400000US45051070400,"Census Tract 704, Horry County, South Carolina",6281.0,146.0,2626.0,2.324470625696545,41.8086291991721
45019002007,2,3823,6.88,0.523149359142035,1400000US45019002007,"Census Tract 20.07, Charleston County, South Carolina",3568.0,27.0,7.0,0.7567264573991032,0.1961883408071749
45035010815,2,3825,46.35,0.5228758169934641,1400000US45035010815,"Census Tract 108.15, Dorchester County, South Carolina",2537.0,269.0,924.0,10.603074497437918,36.42096964919196
45013010200,2,3888,18.52,0.51440329218107,1400000US45013010200,"Census Tract 102, Beaufort County, South Carolina",3237.0,198.0,126.0,6.116774791473587,3.8924930491195555
45091061005,5,9839,20.55,0.5081817257851408,,,,,,,
45045003104,1,2000,6.8,0.5,1400000US45045003104,"Census Tract 31.04, Greenville County, South Carolina",3050.0,277.0,54.0,9.081967213114755,1.7704918032786885
45079000400,1,2003,66.75,0.4992511233150275,1400000US45079000400,"Census Tract 4, Richland County, South Carolina",1779.0,2.0,1153.0,0.11242270938729623,64.81169196177628
45051051404,2,4007,15.9,0.4991265285749938,1400000US45051051404,"Census Tract 514.04, Horry County, South Carolina",3940.0,95.0,276.0,2.4111675126903553,7.00507614213198
45019005800,3,6035,28.47,0.49710024855012425,1400000US45019005800,"Census Tract 58, Charleston County, South Carolina",7848.0,335.0,2532.0,4.2686034658511725,32.26299694189603
45019004901,1,2012,3.78,0.49701789264413515,1400000US45019004901,"Census Tract 49.01, Charleston County, South Carolina",1804.0,24.0,0.0,1.3303769401330376,0.0
45045001805,2,4067,11.88,0.4917629702483403,1400000US45045001805,"Census Tract 18.05, Greenville County, South Carolina",5246.0,137.0,226.0,2.611513534121235,4.308044224170797
45013011000,1,2052,45.52,0.4873294346978557,1400000US45013011000,"Census Tract 110, Beaufort County, South Carolina",1501.0,416.0,106.0,27.71485676215856,7.061958694203864
45013010600,2,4130,5.71,0.48426150121065376,1400000US45013010600,"Census Tract 106, Beaufort County, South Carolina",3855.0,53.0,9.0,1.3748378728923476,0.23346303501945526
45007010300,2,4164,8.41,0.4803073967339097,1400000US45007010300,"Census Tract 103, Anderson County, South Carolina",3997.0,334.0,136.0,8.3562672004003,3.4025519139354516
45015020102,2,4174,43.34,0.4791566842357451,1400000US45015020102,"Census Tract 201.02, Berkeley County, South Carolina",3786.0,117.0,1554.0,3.0903328050713155,41.0459587955626
45077010902,3,6305,12.8,0.47581284694686754,,,,,,,
45045000100,1,2111,35.29,0.4737091425864519,1400000US45045000100,"Census Tract 1, Greenville County, South Carolina",2713.0,192.0,635.0,7.077036490969407,23.405823811279028
45051051501,2,4278,30.32,0.4675081813931744,1400000US45051051501,"Census Tract 515.01, Horry County, South Carolina",5037.0,598.0,166.0,11.87214611872146,3.2956124677387337
45051051700,1,2181,12.79,0.4585052728106373,1400000US45051051700,"Census Tract 517, Horry County, South Carolina",1544.0,23.0,66.0,1.4896373056994818,4.274611398963731
45035010819,2,4383,32.1,0.4563084645220169,1400000US45035010819,"Census Tract 108.19, Dorchester County, South Carolina",4862.0,173.0,1365.0,3.5582064993829703,28.07486631016043
45083020603,1,2239,49.17,0.4466279589102278,1400000US45083020603,"Census Tract 206.03, Spartanburg County, South Carolina",2274.0,213.0,829.0,9.366754617414248,36.45558487247141
45057010400,1,2242,42.77,0.44603033006244425,1400000US45057010400,"Census Tract 104, Lancaster County, South Carolina",3006.0,305.0,764.0,10.146373918829008,25.41583499667332
45015020404,2,4511,31.94,0.4433606739082243,1400000US45015020404,"Census Tract 204.04, Berkeley County, South Carolina",6600.0,159.0,754.0,2.409090909090909,11.424242424242424
45083023403,3,6796,29.22,0.44143613890523836,,,,,,,
45015020715,2,4556,30.55,0.43898156277436345,1400000US45015020715,"Census Tract 207.15, Berkeley County, South Carolina",4963.0,202.0,1407.0,4.070118879709853,28.34978843441467
45045002804,1,2291,14.14,0.43649061545176776,1400000US45045002804,"Census Tract 28.04, Greenville County, South Carolina",2173.0,29.0,8.0,1.3345605154164748,0.36815462494247586
45003021500,2,4594,27.3,0.4353504571179799,1400000US45003021500,"Census Tract 215, Aiken County, South Carolina",4923.0,70.0,1434.0,1.4218972171440178,29.128580134064595
45047970701,1,2317,20.67,0.43159257660768235,1400000US45047970701,"Census Tract 9707.01, Greenwood County, South Carolina",2022.0,45.0,75.0,2.225519287833828,3.7091988130563793
45045002905,2,4653,37.95,0.4298302170642596,1400000US45045002905,"Census Tract 29.05, Greenville County, South Carolina",4894.0,406.0,1120.0,8.295872496935022,22.88516550878627
45051060203,3,6996,24.51,0.4288164665523156,1400000US45051060203,"Census Tract 602.03, Horry County, South Carolina",9722.0,324.0,895.0,3.3326476033737915,9.205924706850443
45019004614,3,7149,18.49,0.419639110365086,1400000US45019004614,"Census Tract 46.14, Charleston County, South Carolina",7188.0,234.0,638.0,3.25542570951586,8.87590428491931
45019004702,1,2421,11.65,0.4130524576621231,1400000US45019004702,"Census Tract 47.02, Charleston County, South Carolina",2031.0,44.0,36.0,2.166420482520926,1.7725258493353029
45013010400,2,4844,14.62,0.41288191577208916,1400000US45013010400,"Census Tract 104, Beaufort County, South Carolina",6946.0,1605.0,444.0,23.106824071408006,6.3921681543334286
45051040101,2,4899,30.92,0.4082465809348847,1400000US45051040101,"Census Tract 401.01, Horry County, South Carolina",6466.0,553.0,959.0,8.552428085369627,14.831425920197958
45091061301,2,4911,67.62,0.4072490327835471,1400000US45091061301,"Census Tract 613.01, York County, South Carolina",4292.0,120.0,2341.0,2.7958993476234855,54.543336439888165
45013000600,1,2499,30.85,0.4001600640256103,1400000US45013000600,"Census Tract 6, Beaufort County, South Carolina",2035.0,89.0,585.0,4.3734643734643734,28.746928746928745
45031010500,1,2537,28.66,0.39416633819471814,1400000US45031010500,"Census Tract 105, Darlington County, South Carolina",2529.0,0.0,758.0,0.0,29.972321075523922
45091060401,1,2542,92.41,0.3933910306845004,1400000US45091060401,"Census Tract 604.01, York County, South Carolina",2430.0,142.0,2104.0,5.843621399176955,86.58436213991769
45019004400,1,2567,88.26999999999998,0.38955979742890534,1400000US45019004400,"Census Tract 44, Charleston County, South Carolina",2452.0,51.0,1786.0,2.0799347471451877,72.83849918433931
45067950800,1,2598,67.13,0.3849114703618168,1400000US45067950800,"Census Tract 9508, Marion County, South Carolina",2374.0,206.0,1200.0,8.677337826453243,50.54759898904801
45043920504,2,5216,20.09,0.3834355828220859,1400000US45043920504,"Census Tract 9205.04, Georgetown County, South Carolina",5099.0,76.0,372.0,1.490488331045303,7.295548146695431
45045001502,1,2620,84.84999999999998,0.38167938931297707,1400000US45045001502,"Census Tract 15.02, Greenville County, South Carolina",2634.0,69.0,2246.0,2.619589977220957,85.26955201214882
45041000201,1,2623,37.09,0.3812428516965307,1400000US45041000201,"Census Tract 2.01, Florence County, South Carolina",2613.0,5.0,420.0,0.19135093761959435,16.073478760045926
45069960301,2,5274,64.94,0.37921880925293894,1400000US45069960301,"Census Tract 9603.01, Marlboro County, South Carolina",3808.0,148.0,2116.0,3.8865546218487395,55.5672268907563
45007001000,1,2649,32.73,0.3775009437523594,1400000US45007001000,"Census Tract 10, Anderson County, South Carolina",2367.0,136.0,318.0,5.74566962399662,13.434727503168567
45073030901,1,2657,4.44,0.3763643206624012,1400000US45073030901,"Census Tract 309.01, Oconee County, South Carolina",2949.0,38.0,0.0,1.2885723974228551,0.0
45019002101,5,13324,33.04,0.37526268387871514,,,,,,,
45067950300,1,2693,76.98,0.37133308577794283,1400000US45067950300,"Census Tract 9503, Marion County, South Carolina",2136.0,47.0,1521.0,2.200374531835206,71.20786516853933
45019002900,1,2707,29.29,0.3694126339120798,1400000US45019002900,"Census Tract 29, Charleston County, South Carolina",2527.0,5.0,706.0,0.19786307874950534,27.938266719430153
45063021023,1,2715,9.54,0.3683241252302026,1400000US45063021023,"Census Tract 210.23, Lexington County, South Carolina",2847.0,203.0,213.0,7.1303126097646645,7.481559536354057
45019002802,1,2726,8.29,0.36683785766691124,1400000US45019002802,"Census Tract 28.02, Charleston County, South Carolina",2416.0,19.0,95.0,0.7864238410596027,3.9321192052980134
45003020200,2,5459,28.87,0.3663674665689687,1400000US45003020200,"Census Tract 202, Aiken County, South Carolina",6150.0,85.0,1852.0,1.3821138211382114,30.11382113821138
45015020714,2,5467,30.36,0.3658313517468447,1400000US45015020714,"Census Tract 207.14, Berkeley County, South Carolina",5170.0,207.0,1393.0,4.003868471953578,26.943907156673113
45051051604,3,8223,6.86,0.36483035388544327,,,,,,,
45051070702,2,5509,34.25,0.3630422944273008,1400000US45051070702,"Census Tract 707.02, Horry County, South Carolina",5678.0,799.0,1190.0,14.071856287425149,20.958083832335326
45091061601,1,2764,53.65,0.361794500723589,1400000US45091061601,"Census Tract 616.01, York County, South Carolina",3060.0,57.0,1490.0,1.8627450980392157,48.69281045751634
45019004701,2,5543,13.44,0.36081544290095613,1400000US45019004701,"Census Tract 47.01, Charleston County, South Carolina",6359.0,0.0,456.0,0.0,7.170938826859569
45019005700,3,8386,15.65,0.35773908895778683,,,,,,,
45091061602,2,5616,42.5,0.3561253561253561,1400000US45091061602,"Census Tract 616.02, York County, South Carolina",6300.0,739.0,1655.0,11.73015873015873,26.269841269841272
45019004607,2,5727,7.469999999999998,0.34922297887200976,1400000US45019004607,"Census Tract 46.07, Charleston County, South Carolina",5795.0,101.0,142.0,1.742881794650561,2.450388265746333
45015020804,1,2892,58.85,0.3457814661134163,1400000US45015020804,"Census Tract 208.04, Berkeley County, South Carolina",2606.0,170.0,1077.0,6.523407521105142,41.327705295471986
45051030102,1,2901,37.95,0.3447087211306446,1400000US45051030102,"Census Tract 301.02, Horry County, South Carolina",2972.0,57.0,568.0,1.917900403768506,19.11170928667564
45003021201,2,5862,12.67,0.34118048447628796,1400000US45003021201,"Census Tract 212.01, Aiken County, South Carolina",5410.0,106.0,1464.0,1.9593345656192238,27.060998151571162
45051070102,1,2936,5.14,0.3405994550408719,1400000US45051070102,"Census Tract 701.02, Horry County, South Carolina",4115.0,824.0,89.0,20.02430133657351,2.1628189550425274
45063021205,1,2959,4.22,0.3379520108144643,1400000US45063021205,"Census Tract 212.05, Lexington County, South Carolina",3046.0,120.0,0.0,3.939592908732764,0.0
45051051605,2,5938,11.43,0.3368137420006736,1400000US45051051605,"Census Tract 516.05, Horry County, South Carolina",8074.0,16.0,490.0,0.19816695566014364,6.0688630170919
45051030103,1,2982,31.05,0.335345405767941,,,,,,,
45045002814,2,6096,17.34,0.32808398950131235,1400000US45045002814,"Census Tract 28.14, Greenville County, South Carolina",6093.0,363.0,238.0,5.957656326932546,3.9061217790907596
45015020202,1,3057,84.76,0.32711808963035655,1400000US45015020202,"Census Tract 202.02, Berkeley County, South Carolina",3221.0,90.0,2640.0,2.7941633033219495,81.96212356411053
45015020101,1,3079,60.8,0.32478077297823965,1400000US45015020101,"Census Tract 201.01, Berkeley County, South Carolina",2922.0,11.0,1066.0,0.37645448323066394,36.48186173853525
45051010100,1,3122,29.02,0.32030749519538754,1400000US45051010100,"Census Tract 101, Horry County, South Carolina",2326.0,0.0,705.0,0.0,30.309544282029233
45063020604,1,3126,22.39,0.3198976327575176,1400000US45063020604,"Census Tract 206.04, Lexington County, South Carolina",3021.0,126.0,536.0,4.1708043694141015,17.74246938099967
45063021206,1,3127,23.63,0.3197953309881676,1400000US45063021206,"Census Tract 212.06, Lexington County, South Carolina",3064.0,209.0,323.0,6.821148825065274,10.54177545691906
45079010306,3,9460,15.2,0.3171247357293869,,,,,,,
45019002611,1,3171,22.99,0.315357931251971,1400000US45019002611,"Census Tract 26.11, Charleston County, South Carolina",2844.0,233.0,254.0,8.19268635724332,8.931082981715893
45051051601,3,9614,25.81,0.31204493447056375,,,,,,,
45007000900,1,3219,48.84,0.31065548306927615,1400000US45007000900,"Census Tract 9, Anderson County, South Carolina",3466.0,261.0,1439.0,7.530294287362954,41.517599538372764
45019004608,7,22552,11.43,0.3103937566512948,,,,,,,
45051060101,1,3223,17.38,0.31026993484331367,1400000US45051060101,"Census Tract 601.01, Horry County, South Carolina",5188.0,563.0,1064.0,10.851966075558982,20.508866615265998
45051051405,1,3224,10.42,0.31017369727047145,1400000US45051051405,"Census Tract 514.05, Horry County, South Carolina",3715.0,113.0,73.0,3.041722745625841,1.9650067294751008
45077011001,1,3234,14.38,0.30921459492888065,1400000US45077011001,"Census Tract 110.01, Pickens County, South Carolina",3158.0,117.0,96.0,3.70487650411653,3.0398986700443316
45045002503,3,9820,31.99,0.3054989816700611,1400000US45045002503,"Census Tract 25.03, Greenville County, South Carolina",11418.0,1441.0,650.0,12.620423892100193,5.692765808372744
45007000500,1,3275,79.04999999999998,0.3053435114503817,1400000US45007000500,"Census Tract 5, Anderson County, South Carolina",2754.0,88.0,1728.0,3.195352214960058,62.745098039215684
45001950300,1,3285,7.98,0.30441400304414007,1400000US45001950300,"Census Tract 9503, Abbeville County, South Carolina",3499.0,1.0,76.0,0.02857959416976279,2.1720491569019718
45083022007,1,3291,39.11,0.3038590094196293,1400000US45083022007,"Census Tract 220.07, Spartanburg County, South Carolina",4250.0,278.0,1716.0,6.541176470588235,40.37647058823529
45063021109,1,3295,33.63,0.30349013657056145,1400000US45063021109,"Census Tract 211.09, Lexington County, South Carolina",3066.0,195.0,557.0,6.360078277886497,18.16699282452707
45045003704,1,3313,60.16,0.30184123151222453,1400000US45045003704,"Census Tract 37.04, Greenville County, South Carolina",4310.0,1509.0,753.0,35.011600928074245,17.470997679814385
45059920202,1,3318,0.33,0.3013863773357444,1400000US45059920202,"Census Tract 9202.02, Laurens County, South Carolina",2672.0,40.0,34.0,1.4970059880239521,1.2724550898203593
45063021113,1,3364,37.87,0.29726516052318663,1400000US45063021113,"Census Tract 211.13, Lexington County, South Carolina",3239.0,17.0,1095.0,0.5248533497993207,33.80673047236801
45083023202,1,3410,21.82,0.2932551319648094,1400000US45083023202,"Census Tract 232.02, Spartanburg County, South Carolina",4731.0,664.0,830.0,14.035087719298245,17.543859649122805
45045003304,2,6826,49.68,0.2929973630237328,1400000US45045003304,"Census Tract 33.04, Greenville County, South Carolina",8205.0,894.0,3557.0,10.89579524680073,43.35161486898233
45079010412,1,3425,66.31,0.29197080291970806,1400000US45079010412,"Census Tract 104.12, Richland County, South Carolina",4131.0,89.0,3139.0,2.1544420237230697,75.98644396030016
45083022600,1,3427,22.35,0.29180040852057193,1400000US45083022600,"Census Tract 226, Spartanburg County, South Carolina",3217.0,79.0,196.0,2.455704072116879,6.092632887783649
45063021025,1,3438,0.79,0.29086678301337987,1400000US45063021025,"Census Tract 210.25, Lexington County, South Carolina",4064.0,49.0,0.0,1.2057086614173227,0.0
45045003008,2,6880,14.85,0.29069767441860467,1400000US45045003008,"Census Tract 30.08, Greenville County, South Carolina",7617.0,387.0,865.0,5.080740448995667,11.356176972561375
45091061003,3,10374,11.23,0.2891844997108155,,,,,,,
45035010603,2,6949,28.0,0.2878111958555188,1400000US45035010603,"Census Tract 106.03, Dorchester County, South Carolina",7453.0,621.0,854.0,8.332215215349525,11.45847309808131
45079011101,1,3486,40.48,0.28686173264486514,1400000US45079011101,"Census Tract 111.01, Richland County, South Carolina",3164.0,151.0,882.0,4.772439949431099,27.876106194690266
45077010601,1,3487,4.82,0.28677946659019216,1400000US45077010601,"Census Tract 106.01, Pickens County, South Carolina",3087.0,121.0,36.0,3.919663103336573,1.1661807580174928
45079010305,2,7009,46.01,0.28534741047225,1400000US45079010305,"Census Tract 103.05, Richland County, South Carolina",7387.0,217.0,1812.0,2.9375930689048326,24.529578990117777
45045001400,1,3574,13.63,0.2797985450475658,1400000US45045001400,"Census Tract 14, Greenville County, South Carolina",3611.0,80.0,302.0,2.215452783162559,8.363334256438659
45075010400,1,3575,67.64,0.27972027972027974,1400000US45075010400,"Census Tract 104, Orangeburg County, South Carolina",3423.0,7.0,2093.0,0.2044989775051125,61.145194274028626
45003021202,1,3589,10.64,0.27862914460852606,1400000US45003021202,"Census Tract 212.02, Aiken County, South Carolina",3910.0,225.0,722.0,5.754475703324808,18.465473145780052
45071950100,1,3624,23.87,0.27593818984547464,1400000US45071950100,"Census Tract 9501, Newberry County, South Carolina",4083.0,163.0,967.0,3.9921626255204505,23.683566005388197
45083022003,1,3626,33.26,0.2757859900717044,1400000US45083022003,"Census Tract 220.03, Spartanburg County, South Carolina",4934.0,370.0,1150.0,7.498986623429266,23.307661126874745
45087030800,1,3634,28.1,0.275178866263071,1400000US45087030800,"Census Tract 308, Union County, South Carolina",3362.0,179.0,706.0,5.324211778703153,20.99940511600238
45083021100,1,3662,57.62,0.27307482250136533,1400000US45083021100,"Census Tract 211, Spartanburg County, South Carolina",3747.0,83.0,1820.0,2.2151054176674676,48.572191086202295
45015020505,1,3712,47.47,0.2693965517241379,1400000US45015020505,"Census Tract 205.05, Berkeley County, South Carolina",3998.0,268.0,1588.0,6.7033516758379195,39.71985992996498
45091061004,2,7425,19.22,0.26936026936026936,1400000US45091061004,"Census Tract 610.04, York County, South Carolina",10121.0,382.0,574.0,3.7743305997431085,5.671376346210849
45045003707,1,3733,43.24,0.2678810608090008,1400000US45045003707,"Census Tract 37.07, Greenville County, South Carolina",3671.0,614.0,777.0,16.725687823481337,21.16589485153909
45083023201,1,3744,11.24,0.26709401709401714,1400000US45083023201,"Census Tract 232.01, Spartanburg County, South Carolina",3753.0,402.0,256.0,10.711430855315747,6.82120969890754
45063021204,1,3777,15.86,0.2647603918453799,1400000US45063021204,"Census Tract 212.04, Lexington County, South Carolina",4182.0,135.0,241.0,3.2281205164992826,5.762792922046867
45047970101,1,3781,34.28,0.2644802962179318,1400000US45047970101,"Census Tract 9701.01, Greenwood County, South Carolina",3782.0,19.0,828.0,0.5023796932839768,21.893178212585934
45019002604,1,3798,20.7,0.2632964718272775,1400000US45019002604,"Census Tract 26.04, Charleston County, South Carolina",3515.0,312.0,720.0,8.87624466571835,20.483641536273115
45019003109,1,3800,57.82,0.2631578947368421,1400000US45019003109,"Census Tract 31.09, Charleston County, South Carolina",3289.0,100.0,1156.0,3.0404378230465188,35.147461234417754
45045002301,1,3805,45.68,0.2628120893561104,1400000US45045002301,"Census Tract 23.01, Greenville County, South Carolina",4069.0,1050.0,505.0,25.804866060457115,12.410911771934135
45073030902,2,7620,4.21,0.26246719160104987,,,,,,,
