geo_id,census_tract,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
1400000US06037143301,06037143301,"Census Tract 1433.01, Los Angeles County, California",3586,732,161,20.41271611823759,4.48968209704406
1400000US06037143302,06037143302,"Census Tract 1433.02, Los Angeles County, California",3104,405,143,13.047680412371134,4.606958762886598
1400000US06037143401,06037143401,"Census Tract 1434.01, Los Angeles County, California",5602,536,155,9.568011424491253,2.766868975365941
1400000US06037143402,06037143402,"Census Tract 1434.02, Los Angeles County, California",1973,247,0,12.519006588950838,0.0
1400000US06037143500,06037143500,"Census Tract 1435, Los Angeles County, California",5633,640,282,11.361619030711877,5.0062133854074204
1400000US06037143602,06037143602,"Census Tract 1436.02, Los Angeles County, California",4897,530,156,10.822952828262201,3.185623851337554
1400000US06037143603,06037143603,"Census Tract 1436.03, Los Angeles County, California",2442,382,74,15.642915642915641,3.0303030303030303
1400000US06037143605,06037143605,"Census Tract 1436.05, Los Angeles County, California",1803,161,298,8.929561841375486,16.528008874098724
1400000US06037143606,06037143606,"Census Tract 1436.06, Los Angeles County, California",1701,170,41,9.994121105232216,2.410346854791299
1400000US06037143700,06037143700,"Census Tract 1437, Los Angeles County, California",3767,527,49,13.989912397132997,1.3007698433766923
1400000US06037143801,06037143801,"Census Tract 1438.01, Los Angeles County, California",3342,199,201,5.954518252543387,6.014362657091562
1400000US06037143802,06037143802,"Census Tract 1438.02, Los Angeles County, California",2501,391,78,15.63374650139944,3.1187524990004
1400000US06037143901,06037143901,"Census Tract 1439.01, Los Angeles County, California",4363,447,33,10.24524409809764,0.756360302544121
1400000US06037143902,06037143902,"Census Tract 1439.02, Los Angeles County, California",2860,415,42,14.51048951048951,1.4685314685314685
1400000US06037181000,06037181000,"Census Tract 1810, Los Angeles County, California",6357,2104,1,33.09737297467359,0.015730690577316343
1400000US06037181300,06037181300,"Census Tract 1813, Los Angeles County, California",3959,1047,64,26.446072240464762,1.6165698408689064
1400000US06037181400,06037181400,"Census Tract 1814, Los Angeles County, California",4797,1757,111,36.62705857827809,2.313946216385241
1400000US06037181500,06037181500,"Census Tract 1815, Los Angeles County, California",3934,886,80,22.521606507371633,2.0335536349771224
1400000US06037181600,06037181600,"Census Tract 1816, Los Angeles County, California",4697,1601,220,34.08558654460293,4.683840749414521
1400000US06037183101,06037183101,"Census Tract 1831.01, Los Angeles County, California",2749,1491,8,54.2379046926155,0.29101491451436884
1400000US06037183103,06037183103,"Census Tract 1831.03, Los Angeles County, California",4800,2754,245,57.375,5.104166666666667
1400000US06037183104,06037183104,"Census Tract 1831.04, Los Angeles County, California",1985,990,60,49.87405541561713,3.022670025188917
1400000US06037183220,06037183220,"Census Tract 1832.20, Los Angeles County, California",3597,2186,10,60.77286627745343,0.27800945232137897
1400000US06037183221,06037183221,"Census Tract 1832.21, Los Angeles County, California",3779,2843,4,75.2315427361736,0.10584810796507012
1400000US06037183222,06037183222,"Census Tract 1832.22, Los Angeles County, California",3569,1250,64,35.02381619501261,1.7932193891846457
1400000US06037183300,06037183300,"Census Tract 1833, Los Angeles County, California",3528,2138,20,60.600907029478456,0.5668934240362812
1400000US06037183401,06037183401,"Census Tract 1834.01, Los Angeles County, California",2439,1229,14,50.38950389503894,0.5740057400574006
1400000US06037183402,06037183402,"Census Tract 1834.02, Los Angeles County, California",3020,983,78,32.549668874172184,2.5827814569536423
1400000US06037183510,06037183510,"Census Tract 1835.10, Los Angeles County, California",2535,1653,0,65.20710059171597,0.0
1400000US06037183520,06037183520,"Census Tract 1835.20, Los Angeles County, California",3676,3061,5,83.26985854189336,0.13601741022850924
1400000US06037183610,06037183610,"Census Tract 1836.10, Los Angeles County, California",2919,2001,16,68.5508735868448,0.5481329222336416
1400000US06037183620,06037183620,"Census Tract 1836.20, Los Angeles County, California",3038,1902,67,62.606978275181035,2.205398288347597
1400000US06037183701,06037183701,"Census Tract 1837.01, Los Angeles County, California",3382,2171,40,64.19278533412182,1.1827321111768185
1400000US06037183702,06037183702,"Census Tract 1837.02, Los Angeles County, California",2995,1423,101,47.51252086811352,3.37228714524207
1400000US06037183810,06037183810,"Census Tract 1838.10, Los Angeles County, California",4130,3250,64,78.69249394673123,1.549636803874092
1400000US06037183820,06037183820,"Census Tract 1838.20, Los Angeles County, California",3452,2552,162,73.928157589803,4.692931633835458
1400000US06037185101,06037185101,"Census Tract 1851.01, Los Angeles County, California",2869,1498,76,52.21331474381318,2.6490066225165565
1400000US06037185102,06037185102,"Census Tract 1851.02, Los Angeles County, California",3459,1096,77,31.6854582249205,2.2260769008383927
1400000US06037185202,06037185202,"Census Tract 1852.02, Los Angeles County, California",4162,1990,29,47.813551177318594,0.6967803940413263
1400000US06037185203,06037185203,"Census Tract 1852.03, Los Angeles County, California",2862,2116,17,73.93431167016072,0.593990216631726
1400000US06037185204,06037185204,"Census Tract 1852.04, Los Angeles County, California",1923,732,61,38.06552262090484,3.172126885075403
1400000US06037185310,06037185310,"Census Tract 1853.10, Los Angeles County, California",3180,2737,38,86.06918238993711,1.1949685534591197
1400000US06037185320,06037185320,"Census Tract 1853.20, Los Angeles County, California",2957,2490,19,84.20696652012174,0.6425431180250254
1400000US06037186100,06037186100,"Census Tract 1861, Los Angeles County, California",4929,1486,31,30.148103063501726,0.628930817610063
1400000US06037186201,06037186201,"Census Tract 1862.01, Los Angeles County, California",3608,1669,92,46.25831485587583,2.549889135254989
1400000US06037186202,06037186202,"Census Tract 1862.02, Los Angeles County, California",1920,806,20,41.979166666666664,1.0416666666666665
1400000US06037186203,06037186203,"Census Tract 1862.03, Los Angeles County, California",3113,1340,32,43.04529392868616,1.027947317699968
1400000US06037186301,06037186301,"Census Tract 1863.01, Los Angeles County, California",2749,1863,113,67.77009821753364,4.11058566751546
1400000US06037186302,06037186302,"Census Tract 1863.02, Los Angeles County, California",5282,2224,34,42.10526315789473,0.6436955698599016
1400000US06037186401,06037186401,"Census Tract 1864.01, Los Angeles County, California",3198,2575,51,80.51907442151345,1.594746716697936
1400000US06037186403,06037186403,"Census Tract 1864.03, Los Angeles County, California",2809,1871,35,66.60733357066572,1.245995016019936
1400000US06037186404,06037186404,"Census Tract 1864.04, Los Angeles County, California",2809,1947,7,69.312922748309,0.2491990032039872
1400000US06037187101,06037187101,"Census Tract 1871.01, Los Angeles County, California",3213,963,24,29.971988795518207,0.7469654528478058
1400000US06037187102,06037187102,"Census Tract 1871.02, Los Angeles County, California",4376,2118,78,48.40036563071298,1.7824497257769651
1400000US06037187200,06037187200,"Census Tract 1872, Los Angeles County, California",3324,2092,29,62.936221419975936,0.8724428399518652
1400000US06037187300,06037187300,"Census Tract 1873, Los Angeles County, California",3715,831,34,22.36877523553163,0.9152086137281292
1400000US06037188100,06037188100,"Census Tract 1881, Los Angeles County, California",3960,2113,31,53.35858585858586,0.7828282828282829
1400000US06037188201,06037188201,"Census Tract 1882.01, Los Angeles County, California",3262,485,147,14.868179031269161,4.506437768240343
1400000US06037188202,06037188202,"Census Tract 1882.02, Los Angeles County, California",2887,402,145,13.924489089019742,5.022514721163838
1400000US06037188300,06037188300,"Census Tract 1883, Los Angeles County, California",3822,1062,14,27.78649921507064,0.3663003663003663
1400000US06037189101,06037189101,"Census Tract 1891.01, Los Angeles County, California",2600,280,34,10.76923076923077,1.3076923076923077
1400000US06037189102,06037189102,"Census Tract 1891.02, Los Angeles County, California",3960,586,24,14.7979797979798,0.6060606060606061
1400000US06037189201,06037189201,"Census Tract 1892.01, Los Angeles County, California",3088,506,118,16.3860103626943,3.821243523316062
1400000US06037189202,06037189202,"Census Tract 1892.02, Los Angeles County, California",2781,304,20,10.931319669183747,0.7191657677094571
1400000US06037189300,06037189300,"Census Tract 1893, Los Angeles County, California",3212,87,52,2.708592777085928,1.61892901618929
1400000US06037189400,06037189400,"Census Tract 1894, Los Angeles County, California",3145,182,283,5.786963434022257,8.998410174880764
1400000US06037189501,06037189501,"Census Tract 1895.01, Los Angeles County, California",2179,239,146,10.968334098210187,6.700321248279027
1400000US06037189502,06037189502,"Census Tract 1895.02, Los Angeles County, California",2049,405,101,19.765739385065885,4.929233772571987
1400000US06037189600,06037189600,"Census Tract 1896, Los Angeles County, California",3825,734,89,19.18954248366013,2.3267973856209148
1400000US06037189702,06037189702,"Census Tract 1897.02, Los Angeles County, California",2436,227,130,9.318555008210181,5.336617405582922
1400000US06037189703,06037189703,"Census Tract 1897.03, Los Angeles County, California",1880,174,314,9.25531914893617,16.70212765957447
1400000US06037189704,06037189704,"Census Tract 1897.04, Los Angeles County, California",1471,154,24,10.469068660774983,1.6315431679129844
1400000US06037189801,06037189801,"Census Tract 1898.01, Los Angeles County, California",1839,184,20,10.005437737901033,1.0875475802066341
1400000US06037189802,06037189802,"Census Tract 1898.02, Los Angeles County, California",2158,275,204,12.743280815569971,9.453197405004634
1400000US06037189903,06037189903,"Census Tract 1899.03, Los Angeles County, California",2182,329,41,15.077910174152153,1.8790100824931255
1400000US06037189904,06037189904,"Census Tract 1899.04, Los Angeles County, California",2382,602,172,25.272879932829557,7.220822837951301
1400000US06037189905,06037189905,"Census Tract 1899.05, Los Angeles County, California",2615,627,120,23.977055449330784,4.588910133843212
1400000US06037189906,06037189906,"Census Tract 1899.06, Los Angeles County, California",2634,137,70,5.201214882308276,2.6575550493545936
1400000US06037189907,06037189907,"Census Tract 1899.07, Los Angeles County, California",2418,566,55,23.407775020678244,2.2746071133167907
1400000US06037190101,06037190101,"Census Tract 1901.01, Los Angeles County, California",1653,270,282,16.33393829401089,17.05989110707804
1400000US06037190102,06037190102,"Census Tract 1901.02, Los Angeles County, California",2716,709,100,26.10456553755523,3.6818851251840945
1400000US06037190201,06037190201,"Census Tract 1902.01, Los Angeles County, California",2895,1219,260,42.10708117443869,8.981001727115718
1400000US06037190202,06037190202,"Census Tract 1902.02, Los Angeles County, California",3256,720,584,22.11302211302211,17.936117936117938
1400000US06037190302,06037190302,"Census Tract 1903.02, Los Angeles County, California",2985,806,210,27.001675041876045,7.035175879396985
1400000US06037190303,06037190303,"Census Tract 1903.03, Los Angeles County, California",2850,675,356,23.684210526315788,12.491228070175438
1400000US06037190401,06037190401,"Census Tract 1904.01, Los Angeles County, California",2996,919,75,30.67423230974633,2.5033377837116153
1400000US06037190402,06037190402,"Census Tract 1904.02, Los Angeles County, California",2070,336,140,16.231884057971012,6.763285024154589
1400000US06037190510,06037190510,"Census Tract 1905.10, Los Angeles County, California",3815,1520,258,39.84272608125819,6.7627785058977725
1400000US06037190520,06037190520,"Census Tract 1905.20, Los Angeles County, California",4144,1825,48,44.03957528957529,1.1583011583011582
1400000US06037190701,06037190701,"Census Tract 1907.01, Los Angeles County, California",1693,345,50,20.378027170702893,2.9533372711163617
1400000US06037190702,06037190702,"Census Tract 1907.02, Los Angeles County, California",1127,295,112,26.175687666370894,9.937888198757763
1400000US06037190801,06037190801,"Census Tract 1908.01, Los Angeles County, California",2663,1073,254,40.292902741269245,9.538114907998498
1400000US06037190802,06037190802,"Census Tract 1908.02, Los Angeles County, California",3071,951,189,30.967111690003257,6.15434711820254
1400000US06037190901,06037190901,"Census Tract 1909.01, Los Angeles County, California",4361,3298,188,75.62485668424674,4.310937858289384
1400000US06037190902,06037190902,"Census Tract 1909.02, Los Angeles County, California",3793,2223,193,58.60796203532823,5.088320590561561
1400000US06037191000,06037191000,"Census Tract 1910, Los Angeles County, California",4817,1670,312,34.66888104629437,6.477060411044218
1400000US06037191110,06037191110,"Census Tract 1911.10, Los Angeles County, California",3634,1199,68,32.993946064942214,1.8712162905888827
1400000US06037191120,06037191120,"Census Tract 1911.20, Los Angeles County, California",3732,1803,76,48.31189710610933,2.0364415862808145
1400000US06037191201,06037191201,"Census Tract 1912.01, Los Angeles County, California",5088,1996,154,39.229559748427675,3.0267295597484276
1400000US06037191203,06037191203,"Census Tract 1912.03, Los Angeles County, California",2287,1210,67,52.90773939658941,2.929602098819414
1400000US06037191204,06037191204,"Census Tract 1912.04, Los Angeles County, California",1703,779,83,45.7428068115091,4.873752201996477
1400000US06037191301,06037191301,"Census Tract 1913.01, Los Angeles County, California",2320,1151,150,49.61206896551724,6.4655172413793105
1400000US06037191302,06037191302,"Census Tract 1913.02, Los Angeles County, California",1873,965,14,51.52162306460224,0.7474639615589963
1400000US06037191410,06037191410,"Census Tract 1914.10, Los Angeles County, California",3841,2507,187,65.26946107784431,4.868523821921374
1400000US06037191420,06037191420,"Census Tract 1914.20, Los Angeles County, California",3698,2596,32,70.20010816657653,0.8653326122228232
1400000US06037191500,06037191500,"Census Tract 1915, Los Angeles County, California",5928,3346,57,56.44399460188934,0.9615384615384616
1400000US06037191610,06037191610,"Census Tract 1916.10, Los Angeles County, California",4016,2259,300,56.25,7.470119521912351
1400000US06037191620,06037191620,"Census Tract 1916.20, Los Angeles County, California",2600,1372,216,52.76923076923077,8.307692307692308
1400000US06037191710,06037191710,"Census Tract 1917.10, Los Angeles County, California",2632,1795,145,68.19908814589665,5.509118541033434
1400000US06037191720,06037191720,"Census Tract 1917.20, Los Angeles County, California",3266,2369,194,72.53521126760563,5.939987752602572
1400000US06037191810,06037191810,"Census Tract 1918.10, Los Angeles County, California",3188,2244,311,70.38895859473023,9.755332496863236
1400000US06037191820,06037191820,"Census Tract 1918.20, Los Angeles County, California",3615,1193,265,33.00138312586445,7.330567081604427
1400000US06037191901,06037191901,"Census Tract 1919.01, Los Angeles County, California",3404,634,321,18.62514688601645,9.430082256169213
1400000US06037191902,06037191902,"Census Tract 1919.02, Los Angeles County, California",2777,210,26,7.562117392870003,0.9362621534029528
1400000US06037192001,06037192001,"Census Tract 1920.01, Los Angeles County, California",2209,287,136,12.992304210049795,6.1566319601629695
1400000US06037192002,06037192002,"Census Tract 1920.02, Los Angeles County, California",2684,103,65,3.8375558867362143,2.421758569299553
1400000US06037192300,06037192300,"Census Tract 1923, Los Angeles County, California",2428,443,26,18.245469522240526,1.070840197693575
1400000US06037192410,06037192410,"Census Tract 1924.10, Los Angeles County, California",4008,576,140,14.37125748502994,3.493013972055888
1400000US06037192420,06037192420,"Census Tract 1924.20, Los Angeles County, California",3949,1858,205,47.04988604710053,5.1911876424411245
1400000US06037192510,06037192510,"Census Tract 1925.10, Los Angeles County, California",3981,1898,12,47.67646320020095,0.30143180105501133
1400000US06037192520,06037192520,"Census Tract 1925.20, Los Angeles County, California",5445,4046,79,74.30670339761248,1.450872359963269
1400000US06037192610,06037192610,"Census Tract 1926.10, Los Angeles County, California",3756,2432,144,64.74973375931843,3.8338658146964857
1400000US06037192620,06037192620,"Census Tract 1926.20, Los Angeles County, California",3658,2443,117,66.78512848551121,3.198469108802624
1400000US06037192700,06037192700,"Census Tract 1927, Los Angeles County, California",3689,2258,56,61.20899972892383,1.5180265654648957
1400000US06037194101,06037194101,"Census Tract 1941.01, Los Angeles County, California",3463,273,293,7.883338146116084,8.460872076234478
1400000US06037194102,06037194102,"Census Tract 1941.02, Los Angeles County, California",2782,187,285,6.721782890007189,10.244428468727534
1400000US06037194200,06037194200,"Census Tract 1942, Los Angeles County, California",3504,147,54,4.195205479452055,1.5410958904109588
1400000US06037194300,06037194300,"Census Tract 1943, Los Angeles County, California",3022,219,75,7.246856386499008,2.4818001323626735
1400000US06037194401,06037194401,"Census Tract 1944.01, Los Angeles County, California",2571,411,146,15.985997666277713,5.678724231816414
1400000US06037194402,06037194402,"Census Tract 1944.02, Los Angeles County, California",3362,135,32,4.015466983938132,0.9518143961927424
1400000US06037194500,06037194500,"Census Tract 1945, Los Angeles County, California",2070,158,155,7.632850241545894,7.487922705314009
1400000US06037195100,06037195100,"Census Tract 1951, Los Angeles County, California",5193,928,40,17.870209897939535,0.7702676680146351
1400000US06037195201,06037195201,"Census Tract 1952.01, Los Angeles County, California",3013,551,46,18.28742117490873,1.5267175572519083
1400000US06037195202,06037195202,"Census Tract 1952.02, Los Angeles County, California",3252,574,70,17.650676506765066,2.1525215252152523
1400000US06037195300,06037195300,"Census Tract 1953, Los Angeles County, California",2798,830,44,29.664045746962113,1.5725518227305217
1400000US06037195400,06037195400,"Census Tract 1954, Los Angeles County, California",4359,1046,57,23.996329433356276,1.307639366827254
1400000US06037195500,06037195500,"Census Tract 1955, Los Angeles County, California",5528,1498,51,27.098408104196814,0.9225759768451519
1400000US06037195600,06037195600,"Census Tract 1956, Los Angeles County, California",2775,1403,64,50.558558558558566,2.3063063063063063
1400000US06037195710,06037195710,"Census Tract 1957.10, Los Angeles County, California",4588,2899,284,63.18657367044464,6.190061028770706
1400000US06037195720,06037195720,"Census Tract 1957.20, Los Angeles County, California",1809,1019,18,56.32946379215036,0.9950248756218906
1400000US06037195802,06037195802,"Census Tract 1958.02, Los Angeles County, California",2939,1591,81,54.13405920381082,2.7560394692072134
1400000US06037195803,06037195803,"Census Tract 1958.03, Los Angeles County, California",2439,824,107,33.78433784337843,4.3870438704387045
1400000US06037195804,06037195804,"Census Tract 1958.04, Los Angeles County, California",2533,1138,111,44.926964074220294,4.382155546782472
1400000US06037195901,06037195901,"Census Tract 1959.01, Los Angeles County, California",2392,831,16,34.740802675585286,0.6688963210702341
1400000US06037195902,06037195902,"Census Tract 1959.02, Los Angeles County, California",2016,277,45,13.740079365079366,2.232142857142857
1400000US06037195903,06037195903,"Census Tract 1959.03, Los Angeles County, California",1868,856,0,45.82441113490364,0.0
1400000US06037197200,06037197200,"Census Tract 1972, Los Angeles County, California",3708,1712,172,46.170442286947136,4.638619201725998
1400000US06037197300,06037197300,"Census Tract 1973, Los Angeles County, California",4021,1346,75,33.47426013429495,1.865207659786123
1400000US06037197410,06037197410,"Census Tract 1974.10, Los Angeles County, California",3887,1236,112,31.798302032415744,2.8813995369179315
1400000US06037197420,06037197420,"Census Tract 1974.20, Los Angeles County, California",3587,1612,125,44.940061332589906,3.4848062447727908
1400000US06037197500,06037197500,"Census Tract 1975, Los Angeles County, California",3884,1659,108,42.713697219361485,2.780638516992791
1400000US06037197600,06037197600,"Census Tract 1976, Los Angeles County, California",2201,1157,6,52.56701499318491,0.2726033621081327
1400000US06037197700,06037197700,"Census Tract 1977, Los Angeles County, California",5341,1317,109,24.658303688447855,2.0408163265306123
1400000US06037199001,06037199001,"Census Tract 1990.01, Los Angeles County, California",2676,1594,0,59.56651718983558,0.0
1400000US06037199002,06037199002,"Census Tract 1990.02, Los Angeles County, California",2752,1598,58,58.06686046511628,2.1075581395348837
1400000US06037199110,06037199110,"Census Tract 1991.10, Los Angeles County, California",3072,2801,10,91.17838541666666,0.32552083333333337
1400000US06037199120,06037199120,"Census Tract 1991.20, Los Angeles County, California",4127,2925,134,70.8747274048946,3.2469105888054273
1400000US06037199201,06037199201,"Census Tract 1992.01, Los Angeles County, California",3727,2278,0,61.12154547893748,0.0
1400000US06037199202,06037199202,"Census Tract 1992.02, Los Angeles County, California",2910,1938,41,66.59793814432989,1.4089347079037802
1400000US06037199300,06037199300,"Census Tract 1993, Los Angeles County, California",4368,2482,45,56.82234432234432,1.0302197802197801
1400000US06037199400,06037199400,"Census Tract 1994, Los Angeles County, California",4857,3194,196,65.76075766934322,4.035412806259007
1400000US06037199700,06037199700,"Census Tract 1997, Los Angeles County, California",3006,2043,112,67.96407185628742,3.7258815701929473
1400000US06037199801,06037199801,"Census Tract 1998.01, Los Angeles County, California",3618,2500,18,69.09894969596462,0.4975124378109453
1400000US06037199802,06037199802,"Census Tract 1998.02, Los Angeles County, California",2419,1062,0,43.90243902439025,0.0
1400000US06037199900,06037199900,"Census Tract 1999, Los Angeles County, California",2687,2202,7,81.95013025679197,0.2605135839225903
1400000US06037201110,06037201110,"Census Tract 2011.10, Los Angeles County, California",2203,1562,67,70.90331366318657,3.041307308216069
1400000US06037201120,06037201120,"Census Tract 2011.20, Los Angeles County, California",4043,3182,71,78.70393272322532,1.75612169181301
1400000US06037201200,06037201200,"Census Tract 2012, Los Angeles County, California",2709,2135,0,78.81136950904393,0.0
1400000US06037201301,06037201301,"Census Tract 2013.01, Los Angeles County, California",4377,3470,77,79.27804432259539,1.759195796207448
1400000US06037201302,06037201302,"Census Tract 2013.02, Los Angeles County, California",4247,863,326,20.320226041911937,7.676006592889098
1400000US06037201401,06037201401,"Census Tract 2014.01, Los Angeles County, California",4568,3559,35,77.91155866900175,0.766199649737303
1400000US06037201402,06037201402,"Census Tract 2014.02, Los Angeles County, California",4800,3654,25,76.125,0.5208333333333333
1400000US06037201501,06037201501,"Census Tract 2015.01, Los Angeles County, California",5560,4527,63,81.42086330935253,1.1330935251798562
1400000US06037201503,06037201503,"Census Tract 2015.03, Los Angeles County, California",3330,2921,36,87.71771771771772,1.0810810810810811
1400000US06037201504,06037201504,"Census Tract 2015.04, Los Angeles County, California",2151,1639,0,76.19711761971176,0.0
1400000US06037201601,06037201601,"Census Tract 2016.01, Los Angeles County, California",2445,1825,171,74.64212678936605,6.993865030674846
1400000US06037201602,06037201602,"Census Tract 2016.02, Los Angeles County, California",2971,2513,0,84.58431504543925,0.0
1400000US06037201700,06037201700,"Census Tract 2017, Los Angeles County, California",5194,3090,394,59.491721216788605,7.585675779745861
1400000US06037203100,06037203100,"Census Tract 2031, Los Angeles County, California",4615,4355,61,94.36619718309859,1.3217768147345612
1400000US06037203200,06037203200,"Census Tract 2032, Los Angeles County, California",5631,5311,95,94.31717279346475,1.6870893269401526
1400000US06037203300,06037203300,"Census Tract 2033, Los Angeles County, California",1899,1461,188,76.93522906793049,9.899947340705635
1400000US06037203500,06037203500,"Census Tract 2035, Los Angeles County, California",3153,2288,68,72.56581033935933,2.1566761814145257
1400000US06037203601,06037203601,"Census Tract 2036.01, Los Angeles County, California",2943,2932,11,99.62623173632348,0.37376826367652055
1400000US06037203602,06037203602,"Census Tract 2036.02, Los Angeles County, California",1873,1728,42,92.25840896956754,2.2423918846769886
1400000US06037203710,06037203710,"Census Tract 2037.10, Los Angeles County, California",3636,3563,14,97.99229922992299,0.385038503850385
1400000US06037203720,06037203720,"Census Tract 2037.20, Los Angeles County, California",4014,3945,0,98.28101644245142,0.0
1400000US06037203800,06037203800,"Census Tract 2038, Los Angeles County, California",4803,4678,10,97.39745992088278,0.2082032063293775
1400000US06037203900,06037203900,"Census Tract 2039, Los Angeles County, California",3206,3067,15,95.66437928883343,0.4678727386150967
1400000US06037204110,06037204110,"Census Tract 2041.10, Los Angeles County, California",3493,3331,20,95.36215287718294,0.572573718866304
1400000US06037204120,06037204120,"Census Tract 2041.20, Los Angeles County, California",2925,2703,28,92.41025641025641,0.9572649572649573
1400000US06037204200,06037204200,"Census Tract 2042, Los Angeles County, California",3621,3499,15,96.63076498204916,0.4142502071251036
1400000US06037204300,06037204300,"Census Tract 2043, Los Angeles County, California",5714,5478,23,95.86979348967448,0.4025201260063003
1400000US06037204410,06037204410,"Census Tract 2044.10, Los Angeles County, California",2791,2679,5,95.98710139734862,0.17914725904693657
1400000US06037204420,06037204420,"Census Tract 2044.20, Los Angeles County, California",2951,2664,159,90.27448322602508,5.388004066418163
1400000US06037204600,06037204600,"Census Tract 2046, Los Angeles County, California",4271,3909,80,91.52423320065559,1.8730976352142357
1400000US06037204700,06037204700,"Census Tract 2047, Los Angeles County, California",5660,5462,38,96.50176678445229,0.6713780918727915
1400000US06037204810,06037204810,"Census Tract 2048.10, Los Angeles County, California",4922,4715,53,95.7943925233645,1.0767980495733442
1400000US06037204820,06037204820,"Census Tract 2048.20, Los Angeles County, California",2141,1989,58,92.90051377860813,2.70901447921532
1400000US06037204910,06037204910,"Census Tract 2049.10, Los Angeles County, California",3494,3333,26,95.3921007441328,0.7441327990841442
1400000US06037204920,06037204920,"Census Tract 2049.20, Los Angeles County, California",2796,2740,15,97.99713876967095,0.5364806866952789
1400000US06037205110,06037205110,"Census Tract 2051.10, Los Angeles County, California",3697,3541,21,95.78036245604544,0.5680281309169597
1400000US06037205120,06037205120,"Census Tract 2051.20, Los Angeles County, California",3754,3670,68,97.76238678742675,1.8114011720831114
1400000US06037206010,06037206010,"Census Tract 2060.10, Los Angeles County, California",3966,2174,75,54.81593545133636,1.8910741301059002
1400000US06037206020,06037206020,"Census Tract 2060.20, Los Angeles County, California",9476,3986,3250,42.06416209371043,34.29717180244829
1400000US06037206050,06037206050,"Census Tract 2060.50, Los Angeles County, California",2192,1837,95,83.80474452554745,4.333941605839416
1400000US06037206051,06037206051,"Census Tract 2060.51, Los Angeles County, California",1405,325,28,23.131672597864767,1.99288256227758
1400000US06037206052,06037206052,"Census Tract 2060.52, Los Angeles County, California",2841,536,214,18.866596268919395,7.5325589581133405
1400000US06037206053,06037206053,"Census Tract 2060.53, Los Angeles County, California",3014,2190,110,72.66091572660915,3.64963503649635
1400000US06037206054,06037206054,"Census Tract 2060.54, Los Angeles County, California",2589,1950,40,75.31865585168018,1.544998068752414
1400000US06037206201,06037206201,"Census Tract 2062.01, Los Angeles County, California",2154,395,415,18.33797585886722,19.26648096564531
1400000US06037206202,06037206202,"Census Tract 2062.02, Los Angeles County, California",1724,107,315,6.206496519721578,18.271461716937353
1400000US06037206301,06037206301,"Census Tract 2063.01, Los Angeles County, California",1867,271,886,14.515265131226569,47.455811462238884
1400000US06037206302,06037206302,"Census Tract 2063.02, Los Angeles County, California",2400,425,1217,17.708333333333336,50.708333333333336
1400000US06037206303,06037206303,"Census Tract 2063.03, Los Angeles County, California",1989,464,930,23.328305681246857,46.757164404223225
1400000US06037207101,06037207101,"Census Tract 2071.01, Los Angeles County, California",3906,571,580,14.618535586277522,14.848950332821302
1400000US06037207102,06037207102,"Census Tract 2071.02, Los Angeles County, California",3181,729,158,22.91732159698208,4.966991512103112
1400000US06037207103,06037207103,"Census Tract 2071.03, Los Angeles County, California",2144,162,73,7.555970149253731,3.404850746268657
1400000US06037207303,06037207303,"Census Tract 2073.03, Los Angeles County, California",2187,480,423,21.947873799725652,19.34156378600823
1400000US06037207304,06037207304,"Census Tract 2073.04, Los Angeles County, California",2022,536,552,26.508407517309596,27.299703264094955
1400000US06037207305,06037207305,"Census Tract 2073.05, Los Angeles County, California",961,363,69,37.77315296566077,7.1800208116545265
1400000US06037207306,06037207306,"Census Tract 2073.06, Los Angeles County, California",1863,404,484,21.68545356951154,25.979602791196992
1400000US06037207307,06037207307,"Census Tract 2073.07, Los Angeles County, California",1424,227,544,15.941011235955054,38.20224719101123
1400000US06037207308,06037207308,"Census Tract 2073.08, Los Angeles County, California",1323,172,75,13.000755857898715,5.6689342403628125
1400000US06037207400,06037207400,"Census Tract 2074, Los Angeles County, California",1596,684,346,42.857142857142854,21.67919799498747
1400000US06037207501,06037207501,"Census Tract 2075.01, Los Angeles County, California",2133,575,228,26.957337083919363,10.68917018284107
1400000US06037207502,06037207502,"Census Tract 2075.02, Los Angeles County, California",3072,155,277,5.045572916666666,9.016927083333332
1400000US06037207711,06037207711,"Census Tract 2077.11, Los Angeles County, California",1661,290,161,17.459361830222758,9.692956050571945
1400000US06037207712,06037207712,"Census Tract 2077.12, Los Angeles County, California",3469,451,414,13.000864802536755,11.934275007206688
1400000US06037207901,06037207901,"Census Tract 2079.01, Los Angeles County, California",2582,767,91,29.705654531371028,3.5243996901626646
1400000US06037207902,06037207902,"Census Tract 2079.02, Los Angeles County, California",5746,1437,365,25.008701705534286,6.352245040027846
1400000US06037208001,06037208001,"Census Tract 2080.01, Los Angeles County, California",2410,1005,159,41.70124481327801,6.597510373443984
1400000US06037208002,06037208002,"Census Tract 2080.02, Los Angeles County, California",4920,4256,137,86.5040650406504,2.7845528455284554
1400000US06037208301,06037208301,"Census Tract 2083.01, Los Angeles County, California",2101,1918,25,91.28986197049024,1.1899095668729176
1400000US06037208302,06037208302,"Census Tract 2083.02, Los Angeles County, California",5265,3746,603,71.14909781576448,11.452991452991453
