census_tract,_rm_per_1000,rm_no,county_code,county,state_code,census_tract_np,census_tract_period,total_population,62yr_pp_pct,median_age,hispanic_pp_pct,non_hispanic_black_pp_pct
06065040405,1.0930668332292317,7,06065, Riverside County,CA,40405,404.05,6404,18.0%,31.2,52.6%,5.1%
06065041001,1.090909090909091,3,06065, Riverside County,CA,41001,410.01,2750,7.2%,27.2,65.8%,10.6%
06065043823,1.0899722552516844,11,06065, Riverside County,CA,43823,438.23,10092,10.5%,33.8,42.6%,6.9%
06065045119,1.0822510822510822,3,06065, Riverside County,CA,45119,451.19,2772,22.7%,43.3,23.1%,1.5%
06065031502,1.076941486179251,9,06065, Riverside County,CA,31502,315.02,8357,22.1%,37.4,59.0%,9.1%
06065041600,1.0751036707111044,7,06065, Riverside County,CA,41600,416,6511,5.5%,30.2,86.8%,1.7%
06065043247,1.0712755320668477,15,06065, Riverside County,CA,43247,432.47,14002,7.7%,31.1,32.3%,6.0%
06065042507,1.0423181154888472,5,06065, Riverside County,CA,42507,425.07,4797,12.8%,31.9,69.1%,13.3%
06065040102,1.0395010395010396,5,06065, Riverside County,CA,40102,401.02,4810,11.8%,31.4,66.1%,3.2%
06065043307,1.0348905972797162,7,06065, Riverside County,CA,43307,433.07,6764,23.3%,39.4,38.8%,11.7%
06065042005,1.0307507301151004,6,06065, Riverside County,CA,42005,420.05,5821,14.7%,40.4,32.8%,6.1%
06065041409,1.0295542635658916,17,06065, Riverside County,CA,41409,414.09,16512,12.2%,37.8,33.3%,6.5%
06065041806,1.0292301358583777,5,06065, Riverside County,CA,41806,418.06,4858,11.1%,37.3,33.4%,10.7%
06065051300,1.028912439551394,10,06065, Riverside County,CA,51300,513,9719,19.6%,38.4,44.0%,3.2%
06065048800,1.016880211511084,5,06065, Riverside County,CA,48800,488,4917,12.9%,28.3,50.0%,27.4%
06065042623,1.0154861640010155,4,06065, Riverside County,CA,42623,426.23,3939,15.9%,35.9,37.4%,28.7%
06065043227,1.013299556681444,8,06065, Riverside County,CA,43227,432.27,7895,10.9%,33.9,29.7%,10.4%
06065050400,1.0052088092844742,11,06065, Riverside County,CA,50400,504,10943,10.7%,32.2,37.4%,2.7%
06065031501,1.0008757662955086,8,06065, Riverside County,CA,31501,315.01,7993,12.6%,22.5,50.4%,4.5%
06065040901,0.9963880931622866,8,06065, Riverside County,CA,40901,409.01,8029,10.0%,31.6,50.6%,7.3%
06065043807,0.9943181818181818,7,06065, Riverside County,CA,43807,438.07,7040,12.2%,29.9,42.6%,10.2%
06065043306,0.9723842862699338,5,06065, Riverside County,CA,43306,433.06,5142,18.9%,36.2,47.6%,2.9%
06065042708,0.9710623422023694,5,06065, Riverside County,CA,42708,427.08,5149,11.7%,31.5,40.1%,2.1%
06065050300,0.970873786407767,13,06065, Riverside County,CA,50300,503,13390,8.9%,29.8,31.0%,8.2%
06065042403,0.970402717127608,4,06065, Riverside County,CA,42403,424.03,4122,16.8%,35.9,60.7%,12.6%
06065040501,0.955370547290842,7,06065, Riverside County,CA,40501,405.01,7327,12.8%,35.3,78.9%,0.4%
06065043007,0.9433962264150944,7,06065, Riverside County,CA,43007,430.07,7420,9.7%,33,41.5%,5.8%
06065042521,0.9366804046459347,5,06065, Riverside County,CA,42521,425.21,5338,7.7%,27.7,71.2%,14.0%
06065043006,0.9255831173639393,5,06065, Riverside County,CA,43006,430.06,5402,11.1%,29.1,73.9%,5.5%
06065043512,0.918876345497506,7,06065, Riverside County,CA,43512,435.12,7618,18.0%,35.4,49.1%,12.4%
06065044200,0.9172909341079345,6,06065, Riverside County,CA,44200,442,6541,11.3%,28.6,56.4%,13.8%
06065031300,0.91547146780592,3,06065, Riverside County,CA,31300,313,3277,9.5%,29.5,96.1%,0.9%
06065042404,0.9033423667570009,2,06065, Riverside County,CA,42404,424.04,2214,10.9%,30.1,69.7%,6.5%
06065042728,0.8972633467922835,2,06065, Riverside County,CA,42728,427.28,2229,19.0%,33.8,49.2%,2.1%
06065030601,0.8950948800572861,5,06065, Riverside County,CA,30601,306.01,5586,30.8%,48.4,14.7%,5.5%
06065041405,0.8932559178204555,4,06065, Riverside County,CA,41405,414.05,4478,12.4%,33.9,56.1%,6.9%
06065030400,0.8900756564307966,6,06065, Riverside County,CA,30400,304,6741,11.9%,30.1,83.1%,6.1%
06065031601,0.8890864636585908,4,06065, Riverside County,CA,31601,316.01,4499,14.1%,35.4,65.1%,3.6%
06065043602,0.8852168781351432,3,06065, Riverside County,CA,43602,436.02,3389,13.7%,30.9,75.0%,3.8%
06065042012,0.8625646923519263,6,06065, Riverside County,CA,42012,420.12,6956,8.7%,30.6,36.7%,10.5%
06065042009,0.8614324390844204,7,06065, Riverside County,CA,42009,420.09,8126,14.3%,35.1,61.3%,7.2%
06065050700,0.8612590040714061,11,06065, Riverside County,CA,50700,507,12772,10.0%,31.2,28.7%,9.5%
06065042014,0.8602890571231934,10,06065, Riverside County,CA,42014,420.14,11624,10.5%,30.7,35.4%,11.0%
06065042411,0.8594757198109153,2,06065, Riverside County,CA,42411,424.11,2327,15.0%,35,49.2%,18.0%
06065041203,0.8573878250928837,3,06065, Riverside County,CA,41203,412.03,3499,6.7%,29.9,80.5%,3.0%
06065043274,0.839278220730172,2,06065, Riverside County,CA,43274,432.74,2383,11.9%,33.4,48.8%,0.9%
06065043005,0.8389261744966443,5,06065, Riverside County,CA,43005,430.05,5960,11.3%,32.1,64.6%,1.7%
06065040821,0.8371002846140967,5,06065, Riverside County,CA,40821,408.21,5973,9.7%,35.6,35.7%,9.6%
06065045304,0.8333333333333334,9,06065, Riverside County,CA,45304,453.04,10800,13.0%,37.4,61.4%,2.9%
06065043003,0.8283860278889963,6,06065, Riverside County,CA,43003,430.03,7243,7.7%,28.4,64.9%,4.4%
06065040301,0.8194802154062281,7,06065, Riverside County,CA,40301,403.01,8542,10.9%,26.8,82.5%,4.6%
06065043216,0.819000819000819,5,06065, Riverside County,CA,43216,432.16,6105,14.6%,35,31.2%,4.5%
06065044516,0.8184645604845311,5,06065, Riverside County,CA,44516,445.16,6109,15.1%,36.4,66.5%,3.6%
06065040816,0.8176614881439085,2,06065, Riverside County,CA,40816,408.16,2446,14.5%,42.1,35.4%,11.5%
06065042715,0.8070482211312127,12,06065, Riverside County,CA,42715,427.15,14869,9.7%,33.6,44.9%,4.8%
06065040606,0.800854244527496,3,06065, Riverside County,CA,40606,406.06,3746,6.5%,28.8,87.0%,0.0%
06065042902,0.7850834151128557,4,06065, Riverside County,CA,42902,429.02,5095,15.9%,31.7,73.7%,1.0%
06065041301,0.768836494105587,3,06065, Riverside County,CA,41301,413.01,3902,9.9%,29.6,83.1%,1.8%
06065045213,0.7661661048115231,5,06065, Riverside County,CA,45213,452.13,6526,19.6%,38.6,65.4%,7.4%
06065043900,0.7464914899970141,5,06065, Riverside County,CA,43900,439,6698,11.3%,33,56.9%,2.7%
06065040611,0.7449714427613608,6,06065, Riverside County,CA,40611,406.11,8054,6.4%,31.6,42.3%,7.7%
